run_id,fault_type,noise,phase_focus,t_fault,T_delay_s,T_missed,T_false_alarms,R_delay_s,R_missed,R_false_alarms
fault_bias_noise_high_seed_279_phase_descent,bias,high,descent,516.890491408915,0,0,584,0,0,584
fault_bias_noise_high_seed_280_phase_descent,bias,high,descent,516.305325184529,0,0,588,0,0,588
fault_bias_noise_high_seed_281_phase_descent,bias,high,descent,528.164045253482,0,0,610,0,0,610
fault_bias_noise_high_seed_282_phase_descent,bias,high,descent,522.654339223174,0,0,562,0,0,562
fault_bias_noise_high_seed_283_phase_descent,bias,high,descent,539.770772198948,0,0,584,0,0,584
fault_bias_noise_high_seed_284_phase_descent,bias,high,descent,507.836213189383,0,0,557,0,0,557
fault_bias_noise_high_seed_285_phase_descent,bias,high,descent,511.670363870532,0,0,547,0,0,547
fault_bias_noise_high_seed_286_phase_descent,bias,high,descent,529.097925144979,0,0,583,0,0,583
fault_bias_noise_high_seed_287_phase_descent,bias,high,descent,504.641399318997,0.600000000000023,0,540,0.600000000000023,0,540
fault_bias_noise_high_seed_288_phase_descent,bias,high,descent,533.680513543997,0,0,595,0,0,595
fault_bias_noise_high_seed_289_phase_descent,bias,high,descent,528.980406401195,0,0,579,0,0,579
fault_bias_noise_high_seed_290_phase_descent,bias,high,descent,535.813861637368,0,0,584,0,0,584
fault_bias_noise_high_seed_291_phase_descent,bias,high,descent,495.281215237907,0,0,593,0,0,593
fault_bias_noise_high_seed_292_phase_descent,bias,high,descent,521.158802086185,0,0,589,0,0,589
fault_bias_noise_high_seed_293_phase_descent,bias,high,descent,509.34456082392,0,0,581,0,0,581
fault_bias_noise_high_seed_294_phase_descent,bias,high,descent,525.783721836844,0,0,580,0,0,580
fault_bias_noise_high_seed_295_phase_descent,bias,high,descent,514.675203943463,0,0,607,0,0,607
fault_bias_noise_high_seed_296_phase_descent,bias,high,descent,517.837290757312,0,0,570,0,0,570
fault_bias_noise_high_seed_297_phase_descent,bias,high,descent,539.82843152662,0,0,613,0,0,613
fault_bias_noise_high_seed_298_phase_descent,bias,high,descent,535.164910576424,0,0,619,0,0,619
fault_bias_noise_high_seed_299_phase_descent,bias,high,descent,538.791421331528,0,0,612,0,0,612
fault_bias_noise_high_seed_300_phase_descent,bias,high,descent,501.129304175398,0,0,559,0,0,559
fault_freeze_noise_low_seed_301_phase_climb,freeze,low,climb,65.3907738468644,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_302_phase_climb,freeze,low,climb,68.4251817449282,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_303_phase_climb,freeze,low,climb,102.082744461301,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_304_phase_climb,freeze,low,climb,119.533622697985,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_305_phase_climb,freeze,low,climb,60.2615906056367,NaN,1,0,4.99999999999999,0,0
fault_freeze_noise_low_seed_306_phase_climb,freeze,low,climb,87.3537471469188,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_307_phase_climb,freeze,low,climb,111.686539036194,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_308_phase_climb,freeze,low,climb,73.2594489508645,NaN,1,0,5.00000000000001,0,0
fault_freeze_noise_low_seed_309_phase_climb,freeze,low,climb,97.9970885517767,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_310_phase_climb,freeze,low,climb,71.1555498018333,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_311_phase_climb,freeze,low,climb,82.3310561508555,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_312_phase_climb,freeze,low,climb,92.6917783494728,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_313_phase_climb,freeze,low,climb,65.0074263216983,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_314_phase_climb,freeze,low,climb,84.2303514139347,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_315_phase_climb,freeze,low,climb,95.0392869526021,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_316_phase_climb,freeze,low,climb,93.5300961125791,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_317_phase_climb,freeze,low,climb,83.719015877069,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_318_phase_climb,freeze,low,climb,91.0771900814544,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_319_phase_climb,freeze,low,climb,86.0133508969218,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_320_phase_climb,freeze,low,climb,94.3443010126396,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_321_phase_climb,freeze,low,climb,117.191661548339,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_322_phase_climb,freeze,low,climb,66.1843603281117,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_323_phase_climb,freeze,low,climb,68.1071659584932,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_324_phase_climb,freeze,low,climb,99.6721798360844,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_325_phase_climb,freeze,low,climb,98.3825055857642,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_326_phase_climb,freeze,low,climb,97.0830728137083,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_327_phase_climb,freeze,low,climb,81.4999935749604,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_328_phase_climb,freeze,low,climb,60.9721872921645,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_329_phase_climb,freeze,low,climb,86.012650876733,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_330_phase_climb,freeze,low,climb,118.828470157278,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_331_phase_climb,freeze,low,climb,74.8650135024207,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_332_phase_climb,freeze,low,climb,91.6036895944202,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_333_phase_climb,freeze,low,climb,73.5965068983099,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_334_phase_climb,freeze,low,climb,71.3029474882057,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_335_phase_climb,freeze,low,climb,89.5945229259726,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_336_phase_climb,freeze,low,climb,70.272178615909,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_337_phase_climb,freeze,low,climb,76.414839531205,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_338_phase_climb,freeze,low,climb,87.0153957232863,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_339_phase_climb,freeze,low,climb,68.1581331753697,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_340_phase_climb,freeze,low,climb,82.8722050393132,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_341_phase_climb,freeze,low,climb,87.2990699529701,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_342_phase_climb,freeze,low,climb,82.4107574226783,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_343_phase_climb,freeze,low,climb,64.5348650448562,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_344_phase_climb,freeze,low,climb,91.4871664133508,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_345_phase_climb,freeze,low,climb,99.442839160464,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_346_phase_climb,freeze,low,climb,66.3679200224143,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_347_phase_climb,freeze,low,climb,97.7249933822731,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_348_phase_climb,freeze,low,climb,79.2924796583504,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_349_phase_climb,freeze,low,climb,103.282739465731,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_350_phase_climb,freeze,low,climb,78.3349711124513,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_351_phase_descent,freeze,low,descent,536.332456245586,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_352_phase_descent,freeze,low,descent,500.394206558201,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_353_phase_descent,freeze,low,descent,509.656090360842,NaN,1,0,5.00000000000006,0,0
fault_freeze_noise_low_seed_354_phase_descent,freeze,low,descent,517.159977581498,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_355_phase_descent,freeze,low,descent,509.055185695588,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_356_phase_descent,freeze,low,descent,506.249013567246,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_357_phase_descent,freeze,low,descent,528.936878792158,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_358_phase_descent,freeze,low,descent,500.243214409943,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_359_phase_descent,freeze,low,descent,530.426724959189,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_360_phase_descent,freeze,low,descent,526.911199232725,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_361_phase_descent,freeze,low,descent,514.77849350461,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_362_phase_descent,freeze,low,descent,519.159370039809,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_363_phase_descent,freeze,low,descent,507.873285266012,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_364_phase_descent,freeze,low,descent,502.270275895094,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_365_phase_descent,freeze,low,descent,506.455808986204,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_366_phase_descent,freeze,low,descent,537.646089520132,NaN,1,0,4.89999999999998,0,0
fault_freeze_noise_low_seed_367_phase_descent,freeze,low,descent,527.985379831779,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_368_phase_descent,freeze,low,descent,499.286309267202,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_369_phase_descent,freeze,low,descent,496.277461134757,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_370_phase_descent,freeze,low,descent,508.690462183946,NaN,1,0,5.00000000000006,0,0
fault_freeze_noise_low_seed_371_phase_descent,freeze,low,descent,524.949517186824,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_372_phase_descent,freeze,low,descent,537.198420336325,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_373_phase_descent,freeze,low,descent,508.442585784511,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_374_phase_descent,freeze,low,descent,496.414431193516,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_375_phase_descent,freeze,low,descent,503.625073855889,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_376_phase_descent,freeze,low,descent,527.955287101815,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_377_phase_descent,freeze,low,descent,539.696574694067,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_378_phase_descent,freeze,low,descent,507.470289013585,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_379_phase_descent,freeze,low,descent,505.802824007066,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_380_phase_descent,freeze,low,descent,534.259129590771,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_381_phase_descent,freeze,low,descent,509.395894307165,NaN,1,0,4.89999999999998,0,0
fault_freeze_noise_low_seed_382_phase_descent,freeze,low,descent,517.707385189608,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_383_phase_descent,freeze,low,descent,539.750600358385,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_384_phase_descent,freeze,low,descent,498.15875691387,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_385_phase_descent,freeze,low,descent,504.288959669613,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_386_phase_descent,freeze,low,descent,514.455149875243,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_387_phase_descent,freeze,low,descent,538.93362401262,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_388_phase_descent,freeze,low,descent,508.868441004166,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_389_phase_descent,freeze,low,descent,528.912979249052,NaN,1,0,4.89999999999998,0,0
fault_freeze_noise_low_seed_390_phase_descent,freeze,low,descent,508.069128826591,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_391_phase_descent,freeze,low,descent,518.133396623975,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_392_phase_descent,freeze,low,descent,509.285960396614,NaN,1,0,4.99999999999994,0,0
fault_freeze_noise_low_seed_393_phase_descent,freeze,low,descent,537.940130873104,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_394_phase_descent,freeze,low,descent,529.691399965293,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_395_phase_descent,freeze,low,descent,533.891329236896,NaN,1,0,4.89999999999998,0,0
fault_freeze_noise_low_seed_396_phase_descent,freeze,low,descent,508.963853790242,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_397_phase_descent,freeze,low,descent,530.172862441401,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_398_phase_descent,freeze,low,descent,529.498502334371,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_399_phase_descent,freeze,low,descent,532.693331048058,NaN,1,0,5,0,0
fault_freeze_noise_low_seed_400_phase_descent,freeze,low,descent,538.66232286106,NaN,1,0,5,0,0
fault_freeze_noise_med_seed_401_phase_climb,freeze,med,climb,93.7176649458831,NaN,1,6,5,0,6
fault_freeze_noise_med_seed_402_phase_climb,freeze,med,climb,60.8603213280108,NaN,1,4,5,0,4
fault_freeze_noise_med_seed_403_phase_climb,freeze,med,climb,114.736461827277,NaN,1,4,5,0,4
fault_freeze_noise_med_seed_404_phase_climb,freeze,med,climb,60.1541772953642,NaN,1,1,5,0,1
fault_freeze_noise_med_seed_405_phase_climb,freeze,med,climb,63.8637377642381,NaN,1,3,5,0,3
fault_freeze_noise_med_seed_406_phase_climb,freeze,med,climb,113.341291975745,NaN,1,7,5,0,7
fault_freeze_noise_med_seed_407_phase_climb,freeze,med,climb,70.6741314760826,NaN,1,6,5,0,6
fault_freeze_noise_med_seed_408_phase_climb,freeze,med,climb,109.243393713735,NaN,1,2,5,0,2
fault_freeze_noise_med_seed_409_phase_climb,freeze,med,climb,103.344185747459,NaN,1,5,5,0,5
fault_freeze_noise_med_seed_410_phase_climb,freeze,med,climb,110.620241948253,NaN,1,8,5,0,8
fault_freeze_noise_med_seed_411_phase_climb,freeze,med,climb,93.6081525335119,NaN,1,3,5,0,3
fault_freeze_noise_med_seed_412_phase_climb,freeze,med,climb,92.1053298159958,NaN,1,4,5,0,4
fault_freeze_noise_med_seed_413_phase_climb,freeze,med,climb,100.618370869977,NaN,1,3,5,0,3
fault_freeze_noise_med_seed_414_phase_climb,freeze,med,climb,109.667073284275,NaN,1,5,5,0,5
fault_freeze_noise_med_seed_415_phase_climb,freeze,med,climb,94.7180903110643,NaN,1,6,5,0,6
fault_freeze_noise_med_seed_416_phase_climb,freeze,med,climb,61.9138351562996,NaN,1,3,5,0,3
fault_freeze_noise_med_seed_417_phase_climb,freeze,med,climb,114.41612797333,NaN,1,4,5,0,4
fault_freeze_noise_med_seed_418_phase_climb,freeze,med,climb,76.122051793019,NaN,1,4,5,0,4
fault_freeze_noise_med_seed_419_phase_climb,freeze,med,climb,110.391862143522,NaN,1,6,5,0,6
fault_freeze_noise_med_seed_420_phase_climb,freeze,med,climb,100.174385236037,NaN,1,2,5,0,2
fault_freeze_noise_med_seed_421_phase_climb,freeze,med,climb,91.3872748614325,NaN,1,2,5,0,2
fault_freeze_noise_med_seed_422_phase_climb,freeze,med,climb,99.1616518978293,NaN,1,3,5,0,3
fault_freeze_noise_med_seed_423_phase_climb,freeze,med,climb,100.385951871728,NaN,1,2,5,0,2
fault_freeze_noise_med_seed_424_phase_climb,freeze,med,climb,73.7601993148838,NaN,1,3,5.00000000000001,0,3
fault_freeze_noise_med_seed_425_phase_climb,freeze,med,climb,117.673535591805,NaN,1,5,5,0,5
fault_freeze_noise_med_seed_426_phase_climb,freeze,med,climb,114.334428985182,NaN,1,3,5,0,3
fault_freeze_noise_med_seed_427_phase_climb,freeze,med,climb,114.518878954873,NaN,1,3,5,0,3
fault_freeze_noise_med_seed_428_phase_climb,freeze,med,climb,111.736888056767,NaN,1,5,5,0,5
fault_freeze_noise_med_seed_429_phase_climb,freeze,med,climb,105.603655550548,NaN,1,2,5,0,2
fault_freeze_noise_med_seed_430_phase_climb,freeze,med,climb,82.590608998652,NaN,1,4,5,0,4
fault_freeze_noise_med_seed_431_phase_climb,freeze,med,climb,108.521588955605,NaN,1,2,5,0,2
fault_freeze_noise_med_seed_432_phase_climb,freeze,med,climb,76.2882716046419,NaN,1,1,5.00000000000001,0,1
fault_freeze_noise_med_seed_433_phase_climb,freeze,med,climb,67.7761509288683,NaN,1,3,5,0,3
fault_freeze_noise_med_seed_434_phase_climb,freeze,med,climb,92.2931741670235,NaN,1,7,5,0,7
fault_freeze_noise_med_seed_435_phase_climb,freeze,med,climb,79.8828158223202,NaN,1,1,5,0,1
fault_freeze_noise_med_seed_436_phase_climb,freeze,med,climb,105.729654744931,NaN,1,6,5,0,6
fault_freeze_noise_med_seed_437_phase_climb,freeze,med,climb,113.834725867395,NaN,1,1,5,0,1
fault_freeze_noise_med_seed_438_phase_climb,freeze,med,climb,106.045859022568,NaN,1,6,5,0,6
fault_freeze_noise_med_seed_439_phase_climb,freeze,med,climb,70.6781808675195,NaN,1,4,5,0,4
fault_freeze_noise_med_seed_440_phase_climb,freeze,med,climb,100.815166761838,NaN,1,2,5,0,2
fault_freeze_noise_med_seed_441_phase_climb,freeze,med,climb,91.4441370748368,NaN,1,3,5,0,3
fault_freeze_noise_med_seed_442_phase_climb,freeze,med,climb,81.5450182709453,NaN,1,2,5,0,2
fault_freeze_noise_med_seed_443_phase_climb,freeze,med,climb,75.1530872692409,NaN,1,7,5,0,7
fault_freeze_noise_med_seed_444_phase_climb,freeze,med,climb,81.2868876232633,NaN,1,4,5,0,4
fault_freeze_noise_med_seed_445_phase_climb,freeze,med,climb,65.0113837956007,NaN,1,4,5,0,4
fault_freeze_noise_med_seed_446_phase_climb,freeze,med,climb,62.6953910219185,NaN,1,1,5,0,1
fault_freeze_noise_med_seed_447_phase_climb,freeze,med,climb,93.0586623042954,NaN,1,7,5,0,7
fault_freeze_noise_med_seed_448_phase_climb,freeze,med,climb,116.43080621895,NaN,1,6,5,0,6
fault_freeze_noise_med_seed_449_phase_climb,freeze,med,climb,61.8911119493666,NaN,1,1,5,0,1
fault_freeze_noise_med_seed_450_phase_climb,freeze,med,climb,77.9768237892478,NaN,1,0,5,0,0
fault_freeze_noise_med_seed_451_phase_descent,freeze,med,descent,518.202289053016,NaN,1,25,5,0,25
fault_freeze_noise_med_seed_452_phase_descent,freeze,med,descent,500.922254259324,NaN,1,21,5,0,21
fault_freeze_noise_med_seed_453_phase_descent,freeze,med,descent,530.820705639801,NaN,1,27,5,0,27
fault_freeze_noise_med_seed_454_phase_descent,freeze,med,descent,518.985548514586,NaN,1,18,5,0,18
fault_freeze_noise_med_seed_455_phase_descent,freeze,med,descent,515.287647083567,NaN,1,26,5,0,26
fault_freeze_noise_med_seed_456_phase_descent,freeze,med,descent,523.191810002894,NaN,1,29,5,0,29
fault_freeze_noise_med_seed_457_phase_descent,freeze,med,descent,502.323553057032,NaN,1,19,5,0,19
fault_freeze_noise_med_seed_458_phase_descent,freeze,med,descent,500.196836562418,NaN,1,21,5,0,21
fault_freeze_noise_med_seed_459_phase_descent,freeze,med,descent,520.099613982543,NaN,1,21,5,0,21
fault_freeze_noise_med_seed_460_phase_descent,freeze,med,descent,507.680923348195,NaN,1,21,5.00000000000006,0,21
fault_freeze_noise_med_seed_461_phase_descent,freeze,med,descent,513.239713608074,NaN,1,26,5,0,26
fault_freeze_noise_med_seed_462_phase_descent,freeze,med,descent,505.618332442131,NaN,1,15,5,0,15
fault_freeze_noise_med_seed_463_phase_descent,freeze,med,descent,501.18311595488,NaN,1,13,5,0,13
fault_freeze_noise_med_seed_464_phase_descent,freeze,med,descent,523.112776145389,NaN,1,21,5,0,21
fault_freeze_noise_med_seed_465_phase_descent,freeze,med,descent,529.577763579323,NaN,1,23,4.89999999999998,0,23
fault_freeze_noise_med_seed_466_phase_descent,freeze,med,descent,524.808044115841,NaN,1,23,5,0,23
fault_freeze_noise_med_seed_467_phase_descent,freeze,med,descent,523.428814735603,NaN,1,20,5,0,20
fault_freeze_noise_med_seed_468_phase_descent,freeze,med,descent,516.412164847211,NaN,1,21,5,0,21
fault_freeze_noise_med_seed_469_phase_descent,freeze,med,descent,528.240849307206,NaN,1,23,5,0,23
fault_freeze_noise_med_seed_470_phase_descent,freeze,med,descent,497.633848393967,NaN,1,22,5,0,22
fault_freeze_noise_med_seed_471_phase_descent,freeze,med,descent,503.01964291392,NaN,1,21,5,0,21
fault_freeze_noise_med_seed_472_phase_descent,freeze,med,descent,534.093155147612,NaN,1,18,5,0,18
fault_freeze_noise_med_seed_473_phase_descent,freeze,med,descent,533.742671047011,NaN,1,29,5,0,29
fault_freeze_noise_med_seed_474_phase_descent,freeze,med,descent,502.677551522125,NaN,1,26,5,0,26
fault_freeze_noise_med_seed_475_phase_descent,freeze,med,descent,520.380848299601,NaN,1,19,5,0,19
fault_freeze_noise_med_seed_476_phase_descent,freeze,med,descent,536.228930207029,NaN,1,23,5,0,23
fault_freeze_noise_med_seed_477_phase_descent,freeze,med,descent,523.390822762543,NaN,1,25,5,0,25
fault_freeze_noise_med_seed_478_phase_descent,freeze,med,descent,516.075424065842,NaN,1,20,5,0,20
fault_freeze_noise_med_seed_479_phase_descent,freeze,med,descent,500.117401884758,NaN,1,26,5,0,26
fault_freeze_noise_med_seed_480_phase_descent,freeze,med,descent,531.734007307406,NaN,1,33,5,0,33
fault_freeze_noise_med_seed_481_phase_descent,freeze,med,descent,527.419477741091,NaN,1,11,5,0,11
fault_freeze_noise_med_seed_482_phase_descent,freeze,med,descent,529.448316943889,NaN,1,15,5,0,15
fault_freeze_noise_med_seed_483_phase_descent,freeze,med,descent,537.118223933199,NaN,1,18,5,0,18
fault_freeze_noise_med_seed_484_phase_descent,freeze,med,descent,509.523849404494,NaN,1,11,5,0,11
fault_freeze_noise_med_seed_485_phase_descent,freeze,med,descent,502.518299853053,NaN,1,20,5,0,20
fault_freeze_noise_med_seed_486_phase_descent,freeze,med,descent,496.492744357709,NaN,1,22,5,0,22
fault_freeze_noise_med_seed_487_phase_descent,freeze,med,descent,500.98472167649,NaN,1,22,5,0,22
fault_freeze_noise_med_seed_488_phase_descent,freeze,med,descent,497.785140929976,NaN,1,26,5,0,26
fault_freeze_noise_med_seed_489_phase_descent,freeze,med,descent,508.546886627361,NaN,1,21,5,0,21
fault_freeze_noise_med_seed_490_phase_descent,freeze,med,descent,497.234861117961,NaN,1,20,5,0,20
fault_freeze_noise_med_seed_491_phase_descent,freeze,med,descent,507.319093542941,NaN,1,18,5,0,18
fault_freeze_noise_med_seed_492_phase_descent,freeze,med,descent,503.361867789597,NaN,1,18,5,0,18
fault_freeze_noise_med_seed_493_phase_descent,freeze,med,descent,521.330267340349,NaN,1,25,5,0,25
fault_freeze_noise_med_seed_494_phase_descent,freeze,med,descent,510.246229629192,NaN,1,14,4.99999999999994,0,14
fault_freeze_noise_med_seed_495_phase_descent,freeze,med,descent,495.432301586954,NaN,1,29,5,0,29
fault_freeze_noise_med_seed_496_phase_descent,freeze,med,descent,512.384982057987,NaN,1,25,5,0,25
fault_freeze_noise_med_seed_497_phase_descent,freeze,med,descent,498.873254113748,NaN,1,23,5,0,23
fault_freeze_noise_med_seed_498_phase_descent,freeze,med,descent,498.289728357015,NaN,1,24,5,0,24
fault_freeze_noise_med_seed_499_phase_descent,freeze,med,descent,529.813495061404,NaN,1,17,5,0,17
fault_freeze_noise_med_seed_500_phase_descent,freeze,med,descent,498.632282101398,NaN,1,26,5,0,26
fault_freeze_noise_high_seed_501_phase_climb,freeze,high,climb,100.844491864035,NaN,1,93,5,0,93
fault_freeze_noise_high_seed_502_phase_climb,freeze,high,climb,89.6533658602049,NaN,1,100,5,0,100
fault_freeze_noise_high_seed_503_phase_climb,freeze,high,climb,100.435481872322,0,0,101,0,0,101
fault_freeze_noise_high_seed_504_phase_climb,freeze,high,climb,65.8874031297684,NaN,1,67,5,0,67
fault_freeze_noise_high_seed_505_phase_climb,freeze,high,climb,78.4174700265578,0,0,94,0,0,94
fault_freeze_noise_high_seed_506_phase_climb,freeze,high,climb,98.9947145765372,NaN,1,111,5,0,111
fault_freeze_noise_high_seed_507_phase_climb,freeze,high,climb,87.4461825125719,NaN,1,94,5,0,94
fault_freeze_noise_high_seed_508_phase_climb,freeze,high,climb,72.9820958462131,0,0,76,0,0,76
fault_freeze_noise_high_seed_509_phase_climb,freeze,high,climb,67.5305847055527,NaN,1,76,5,0,76
fault_freeze_noise_high_seed_510_phase_climb,freeze,high,climb,81.4534792654113,NaN,1,96,5,0,96
fault_freeze_noise_high_seed_511_phase_climb,freeze,high,climb,83.596522097106,NaN,1,96,5,0,96
fault_freeze_noise_high_seed_512_phase_climb,freeze,high,climb,100.053072843617,NaN,1,121,5,0,121
fault_freeze_noise_high_seed_513_phase_climb,freeze,high,climb,99.1194695281653,NaN,1,109,5,0,109
fault_freeze_noise_high_seed_514_phase_climb,freeze,high,climb,69.4546314694047,0,0,78,0,0,78
fault_freeze_noise_high_seed_515_phase_climb,freeze,high,climb,105.839530948385,NaN,1,104,5,0,104
fault_freeze_noise_high_seed_516_phase_climb,freeze,high,climb,96.5814087731825,NaN,1,104,5,0,104
fault_freeze_noise_high_seed_517_phase_climb,freeze,high,climb,69.2895792082994,NaN,1,70,5,0,70
fault_freeze_noise_high_seed_518_phase_climb,freeze,high,climb,102.73586789359,0,0,112,0,0,112
fault_freeze_noise_high_seed_519_phase_climb,freeze,high,climb,112.966689365657,NaN,1,125,5,0,125
fault_freeze_noise_high_seed_520_phase_climb,freeze,high,climb,110.551871074476,NaN,1,119,5,0,119
fault_freeze_noise_high_seed_521_phase_climb,freeze,high,climb,66.4404423255864,0,0,77,0,0,77
fault_freeze_noise_high_seed_522_phase_climb,freeze,high,climb,64.3081972816609,NaN,1,78,5,0,78
fault_freeze_noise_high_seed_523_phase_climb,freeze,high,climb,116.322755564596,NaN,1,148,5,0,148
fault_freeze_noise_high_seed_524_phase_climb,freeze,high,climb,72.7423384400886,NaN,1,80,5.00000000000001,0,80
fault_freeze_noise_high_seed_525_phase_climb,freeze,high,climb,108.227552612548,NaN,1,121,5,0,121
fault_freeze_noise_high_seed_526_phase_climb,freeze,high,climb,115.263161390063,NaN,1,133,5,0,133
fault_freeze_noise_high_seed_527_phase_climb,freeze,high,climb,77.361335827144,NaN,1,90,5,0,90
fault_freeze_noise_high_seed_528_phase_climb,freeze,high,climb,88.9682352453215,NaN,1,112,5,0,112
fault_freeze_noise_high_seed_529_phase_climb,freeze,high,climb,81.4290125802018,0,0,96,0,0,96
fault_freeze_noise_high_seed_530_phase_climb,freeze,high,climb,105.5202569144,0,0,115,0,0,115
fault_freeze_noise_high_seed_531_phase_climb,freeze,high,climb,93.2649648476238,NaN,1,100,5,0,100
fault_freeze_noise_high_seed_532_phase_climb,freeze,high,climb,90.8632594102463,NaN,1,95,5,0,95
fault_freeze_noise_high_seed_533_phase_climb,freeze,high,climb,99.1047083770083,NaN,1,116,5,0,116
fault_freeze_noise_high_seed_534_phase_climb,freeze,high,climb,73.5529502764339,NaN,1,87,5,0,87
fault_freeze_noise_high_seed_535_phase_climb,freeze,high,climb,65.0027249733846,NaN,1,72,5,0,72
fault_freeze_noise_high_seed_536_phase_climb,freeze,high,climb,114.591736821495,NaN,1,124,5,0,124
fault_freeze_noise_high_seed_537_phase_climb,freeze,high,climb,74.4180246335415,0,0,83,0,0,83
fault_freeze_noise_high_seed_538_phase_climb,freeze,high,climb,81.2993944305163,NaN,1,82,5,0,82
fault_freeze_noise_high_seed_539_phase_climb,freeze,high,climb,86.8374599749299,NaN,1,101,5,0,101
